country_region,date,res_pct_chnge
Turkey,2020-08-19,-0.07668711656441718
Turkey,2020-08-20,-0.5107033639143731
Turkey,2020-08-21,NA
Turkey,2020-08-22,NA
Turkey,2020-08-23,NA
Turkey,2020-08-24,-0.38837920489296635
Turkey,2020-08-25,-0.21779141104294478
Turkey,2020-08-26,0.34355828220858897
Turkey,2020-08-27,-0.06116207951070336
Turkey,2020-08-28,NA
Turkey,2020-08-29,NA
Turkey,2020-08-30,NA
Turkey,2020-08-31,0.3302752293577982
Turkey,2020-09-01,0.5504587155963303
Turkey,2020-09-02,1.205521472392638
Turkey,2020-09-03,1.0154320987654322
Turkey,2020-09-04,NA
Turkey,2020-09-05,NA
Turkey,2020-09-06,NA
Turkey,2020-09-07,1.5384615384615385
Turkey,2020-09-08,1.5524691358024691
Turkey,2020-09-09,2.303405572755418
Turkey,2020-09-10,1.5864197530864197
Turkey,2020-09-11,NA
Turkey,2020-09-12,NA
Turkey,2020-09-13,NA
Turkey,2020-09-14,NA
Turkey,2020-09-15,NA
Turkey,2020-09-16,NA
Turkey,2020-09-17,NA
Turkey,2020-09-18,NA
Turkey,2020-09-19,NA
Turkey,2020-09-20,NA
Turkey,2020-09-21,NA
Turkey,2020-09-22,NA
Turkey,2020-09-23,NA
Turkey,2020-09-24,NA
Turkey,2020-09-25,NA
Turkey,2020-09-26,NA
Turkey,2020-09-27,NA
Turkey,2020-09-28,NA
Turkey,2020-09-29,NA
Turkey,2020-09-30,NA
Turkey,2020-10-01,NA
Turkey,2020-10-02,NA
Turkey,2020-10-03,NA
Turkey,2020-10-04,NA
Turkey,2020-10-05,NA
Turkey,2020-10-06,NA
Turkey,2020-10-07,NA
Turkey,2020-10-08,NA
Turkey,2020-10-09,NA
Turkey,2020-10-10,NA
Turkey,2020-10-11,NA
Turkey,2020-10-12,NA
Turkey,2020-10-13,NA
Turkey,2020-10-14,NA
Turkey,2020-10-15,NA
Turkey,2020-10-16,NA
Turkey,2020-10-17,NA
Turkey,2020-10-18,NA
Turkey,2020-10-19,NA
Turkey,2020-10-20,NA
Turkey,2020-10-21,NA
Turkey,2020-10-22,NA
Turkey,2020-10-23,NA
Turkey,2020-10-24,NA
Turkey,2020-10-25,NA
Turkey,2020-10-26,NA
Turkey,2020-10-27,NA
Turkey,2020-10-28,NA
Turkey,2020-10-29,NA
Turkey,2020-10-30,NA
Turkey,2020-10-31,NA
Turkey,2020-11-01,NA
Turkey,2020-11-02,NA
Turkey,2020-11-03,NA
Turkey,2020-11-04,NA
Turkey,2020-11-05,NA
Turkey,2020-11-06,NA
Turkey,2020-11-07,NA
Turkey,2020-11-08,NA
Turkey,2020-11-09,NA
Turkey,2020-11-10,NA
Turkey,2020-11-11,NA
Turkey,2020-11-12,NA
Turkey,2020-11-13,NA
Turkey,2020-11-14,NA
Turkey,2020-11-15,NA
Turkey,2020-11-16,NA
Turkey,2020-11-17,NA
Turkey,2020-11-18,NA
Turkey,2020-11-19,NA
Turkey,2020-11-20,NA
Turkey,2020-11-21,NA
Turkey,2020-11-22,NA
Turkey,2020-11-23,NA
Turkey,2020-11-24,NA
Turkey,2020-11-25,NA
Turkey,2020-11-26,NA
Turkey,2020-11-27,NA
Turkey,2020-11-28,NA
Turkey,2020-11-29,NA
Turkey,2020-11-30,NA
Turkey,2020-12-01,NA
Turkey,2020-12-02,NA
Turkey,2020-12-03,NA
Turkey,2020-12-04,NA
Turkey,2020-12-05,NA
Turkey,2020-12-06,NA
Turkey,2020-12-07,NA
Turkey,2020-12-08,NA
Turkey,2020-12-09,NA
Turkey,2020-12-10,NA
Turkey,2020-12-11,NA
Turkey,2020-12-12,NA
Turkey,2020-12-13,NA
Turkey,2020-12-14,NA
Turkey,2020-12-15,NA
Turkey,2020-12-16,NA
Turkey,2020-12-17,NA
Turkey,2020-12-18,NA
Turkey,2020-12-19,NA
Turkey,2020-12-20,NA
Turkey,2020-12-21,NA
Turkey,2020-12-22,NA
Turkey,2020-12-23,NA
Turkey,2020-12-24,NA
Turkey,2020-12-25,NA
Turkey,2020-12-26,NA
Turkey,2020-12-27,NA
Turkey,2020-12-28,NA
Turkey,2020-12-29,NA
Turkey,2020-12-30,NA
Turkey,2020-12-31,NA
Turkey,2021-01-01,NA
Turkey,2021-01-02,NA
Turkey,2021-01-03,NA
Turkey,2021-01-04,NA
Turkey,2021-01-05,NA
Turkey,2021-01-06,NA
Turkey,2021-01-07,NA
Turkey,2021-01-08,NA
Turkey,2021-01-09,NA
Turkey,2021-01-10,NA
Turkey,2021-01-11,NA
Turkey,2021-01-12,NA
Turkey,2021-01-13,NA
Turkey,2021-01-14,NA
Turkey,2021-01-15,NA
Turkey,2021-01-16,NA
Turkey,2021-01-17,NA
Turkey,2021-01-18,NA
Turkey,2021-01-19,NA
Turkey,2021-01-20,NA
Turkey,2021-01-21,NA
Turkey,2021-01-22,NA
Turkey,2021-01-23,NA
Turkey,2021-01-24,NA
Turkey,2021-01-25,NA
Turkey,2021-01-26,NA
Turkey,2021-01-27,NA
Turkey,2021-01-28,NA
Turkey,2021-01-29,NA
Turkey,2021-01-30,NA
Turkey,2021-01-31,NA
Turkey,2021-02-01,NA
Turkey,2021-02-02,NA
Turkey,2021-02-03,NA
Turkey,2021-02-04,NA
Turkey,2021-02-05,NA
Turkey,2021-02-06,NA
Turkey,2021-02-07,NA
Turkey,2021-02-08,NA
Uganda,2020-02-15,NA
Uganda,2020-02-16,NA
Uganda,2020-02-17,NA
Uganda,2020-02-18,NA
Uganda,2020-02-19,NA
Uganda,2020-02-20,NA
Uganda,2020-02-21,NA
Uganda,2020-02-22,NA
Uganda,2020-02-23,NA
Uganda,2020-02-24,NA
Uganda,2020-02-25,NA
Uganda,2020-02-26,NA
Uganda,2020-02-27,NA
Uganda,2020-02-28,NA
Uganda,2020-02-29,NA
Uganda,2020-03-01,NA
Uganda,2020-03-02,NA
Uganda,2020-03-03,NA
Uganda,2020-03-04,NA
Uganda,2020-03-05,NA
Uganda,2020-03-06,NA
Uganda,2020-03-07,NA
Uganda,2020-03-08,NA
Uganda,2020-03-09,NA
Uganda,2020-03-10,NA
Uganda,2020-03-11,NA
Uganda,2020-03-12,NA
Uganda,2020-03-13,NA
Uganda,2020-03-14,NA
Uganda,2020-03-15,NA
Uganda,2020-03-16,NA
Uganda,2020-03-17,NA
Uganda,2020-03-18,NA
Uganda,2020-03-19,NA
Uganda,2020-03-20,NA
Uganda,2020-03-21,NA
Uganda,2020-03-22,NA
Uganda,2020-03-23,NA
Uganda,2020-03-24,NA
Uganda,2020-03-25,NA
Uganda,2020-03-26,NA
Uganda,2020-03-27,NA
Uganda,2020-03-28,NA
Uganda,2020-03-29,NA
Uganda,2020-03-30,NA
Uganda,2020-03-31,NA
Uganda,2020-04-01,NA
Uganda,2020-04-02,NA
Uganda,2020-04-03,NA
Uganda,2020-04-04,NA
Uganda,2020-04-05,NA
Uganda,2020-04-06,NA
Uganda,2020-04-07,NA
Uganda,2020-04-08,NA
Uganda,2020-04-09,NA
Uganda,2020-04-10,NA
Uganda,2020-04-11,NA
Uganda,2020-04-12,NA
Uganda,2020-04-13,NA
Uganda,2020-04-14,NA
Uganda,2020-04-15,NA
Uganda,2020-04-16,NA
Uganda,2020-04-17,NA
Uganda,2020-04-18,NA
Uganda,2020-04-19,NA
Uganda,2020-04-20,NA
Uganda,2020-04-21,NA
Uganda,2020-04-22,NA
Uganda,2020-04-23,NA
Uganda,2020-04-24,NA
Uganda,2020-04-25,NA
Uganda,2020-04-26,NA
Uganda,2020-04-27,NA
Uganda,2020-04-28,NA
Uganda,2020-04-29,NA
Uganda,2020-04-30,NA
Uganda,2020-05-01,NA
Uganda,2020-05-02,NA
Uganda,2020-05-03,NA
Uganda,2020-05-04,NA
Uganda,2020-05-05,NA
Uganda,2020-05-06,NA
Uganda,2020-05-07,NA
Uganda,2020-05-08,NA
Uganda,2020-05-09,NA
Uganda,2020-05-10,NA
Uganda,2020-05-11,NA
Uganda,2020-05-12,NA
Uganda,2020-05-13,NA
Uganda,2020-05-14,NA
Uganda,2020-05-15,NA
Uganda,2020-05-16,NA
Uganda,2020-05-17,NA
Uganda,2020-05-18,NA
Uganda,2020-05-19,NA
Uganda,2020-05-20,NA
Uganda,2020-05-21,NA
Uganda,2020-05-22,NA
Uganda,2020-05-23,NA
Uganda,2020-05-24,NA
Uganda,2020-05-25,NA
Uganda,2020-05-26,NA
Uganda,2020-05-27,NA
Uganda,2020-05-28,NA
Uganda,2020-05-29,NA
Uganda,2020-05-30,NA
Uganda,2020-05-31,NA
Uganda,2020-06-01,NA
Uganda,2020-06-02,NA
Uganda,2020-06-03,NA
Uganda,2020-06-04,NA
Uganda,2020-06-05,NA
Uganda,2020-06-06,NA
Uganda,2020-06-07,NA
Uganda,2020-06-08,NA
Uganda,2020-06-09,NA
Uganda,2020-06-10,NA
Uganda,2020-06-11,NA
Uganda,2020-06-12,NA
Uganda,2020-06-13,NA
Uganda,2020-06-14,NA
Uganda,2020-06-15,NA
Uganda,2020-06-16,NA
Uganda,2020-06-17,NA
Uganda,2020-06-18,NA
Uganda,2020-06-19,NA
Uganda,2020-06-20,NA
Uganda,2020-06-21,NA
Uganda,2020-06-22,NA
Uganda,2020-06-23,NA
Uganda,2020-06-24,NA
Uganda,2020-06-25,NA
Uganda,2020-06-26,NA
Uganda,2020-06-27,NA
Uganda,2020-06-28,NA
Uganda,2020-06-29,NA
Uganda,2020-06-30,NA
Uganda,2020-07-01,NA
Uganda,2020-07-02,NA
Uganda,2020-07-03,NA
Uganda,2020-07-04,NA
Uganda,2020-07-05,NA
Uganda,2020-07-06,NA
Uganda,2020-07-07,NA
Uganda,2020-07-08,NA
Uganda,2020-07-09,NA
Uganda,2020-07-10,NA
Uganda,2020-07-11,NA
Uganda,2020-07-12,NA
Uganda,2020-07-13,NA
Uganda,2020-07-14,NA
Uganda,2020-07-15,NA
Uganda,2020-07-16,NA
Uganda,2020-07-17,NA
Uganda,2020-07-18,NA
Uganda,2020-07-19,NA
Uganda,2020-07-20,NA
Uganda,2020-07-21,NA
Uganda,2020-07-22,NA
Uganda,2020-07-23,NA
Uganda,2020-07-24,NA
Uganda,2020-07-25,NA
Uganda,2020-07-26,NA
Uganda,2020-07-27,NA
Uganda,2020-07-28,NA
Uganda,2020-07-29,NA
Uganda,2020-07-30,NA
Uganda,2020-07-31,NA
Uganda,2020-08-01,NA
Uganda,2020-08-02,NA
Uganda,2020-08-03,NA
Uganda,2020-08-04,NA
Uganda,2020-08-05,NA
Uganda,2020-08-06,NA
Uganda,2020-08-07,NA
Uganda,2020-08-08,NA
Uganda,2020-08-09,NA
Uganda,2020-08-10,NA
Uganda,2020-08-11,NA
Uganda,2020-08-12,NA
Uganda,2020-08-13,NA
Uganda,2020-08-14,NA
Uganda,2020-08-15,NA
Uganda,2020-08-16,NA
Uganda,2020-08-17,5.428571428571429
Uganda,2020-08-18,5.428571428571429
Uganda,2020-08-19,5.571428571428571
Uganda,2020-08-20,6.428571428571429
Uganda,2020-08-21,7
Uganda,2020-08-22,8
Uganda,2020-08-23,9.75
Uganda,2020-08-24,7.714285714285714
Uganda,2020-08-25,7
Uganda,2020-08-26,7.714285714285714
Uganda,2020-08-27,7.285714285714286
Uganda,2020-08-28,7.142857142857143
Uganda,2020-08-29,12
Uganda,2020-08-30,10.25
Uganda,2020-08-31,9.285714285714286
Uganda,2020-09-01,8
Uganda,2020-09-02,8.857142857142858
Uganda,2020-09-03,8.857142857142858
Uganda,2020-09-04,10.5
Uganda,2020-09-05,10.4
Uganda,2020-09-06,13
Uganda,2020-09-07,10.571428571428571
Uganda,2020-09-08,9
Uganda,2020-09-09,10.714285714285714
Uganda,2020-09-10,10.428571428571429
Uganda,2020-09-11,NA
Uganda,2020-09-12,NA
Uganda,2020-09-13,NA
Uganda,2020-09-14,NA
Uganda,2020-09-15,NA
Uganda,2020-09-16,NA
Uganda,2020-09-17,NA
Uganda,2020-09-18,NA
Uganda,2020-09-19,NA
Uganda,2020-09-20,NA
Uganda,2020-09-21,NA
Uganda,2020-09-22,NA
Uganda,2020-09-23,NA
Uganda,2020-09-24,NA
Uganda,2020-09-25,NA
Uganda,2020-09-26,NA
Uganda,2020-09-27,NA
Uganda,2020-09-28,NA
Uganda,2020-09-29,NA
Uganda,2020-09-30,NA
Uganda,2020-10-01,NA
Uganda,2020-10-02,NA
Uganda,2020-10-03,NA
Uganda,2020-10-04,NA
Uganda,2020-10-05,NA
Uganda,2020-10-06,NA
Uganda,2020-10-07,NA
Uganda,2020-10-08,NA
Uganda,2020-10-09,NA
Uganda,2020-10-10,NA
Uganda,2020-10-11,NA
Uganda,2020-10-12,NA
Uganda,2020-10-13,NA
Uganda,2020-10-14,NA
Uganda,2020-10-15,NA
Uganda,2020-10-16,NA
Uganda,2020-10-17,NA
Uganda,2020-10-18,NA
Uganda,2020-10-19,NA
Uganda,2020-10-20,NA
Uganda,2020-10-21,NA
Uganda,2020-10-22,NA
Uganda,2020-10-23,NA
Uganda,2020-10-24,NA
Uganda,2020-10-25,NA
Uganda,2020-10-26,NA
Uganda,2020-10-27,NA
Uganda,2020-10-28,NA
Uganda,2020-10-29,NA
Uganda,2020-10-30,NA
Uganda,2020-10-31,NA
Uganda,2020-11-01,NA
Uganda,2020-11-02,NA
Uganda,2020-11-03,NA
Uganda,2020-11-04,NA
Uganda,2020-11-05,NA
Uganda,2020-11-06,NA
Uganda,2020-11-07,NA
Uganda,2020-11-08,NA
Uganda,2020-11-09,NA
Uganda,2020-11-10,NA
Uganda,2020-11-11,NA
Uganda,2020-11-12,NA
Uganda,2020-11-13,NA
Uganda,2020-11-14,NA
Uganda,2020-11-15,NA
Uganda,2020-11-16,NA
Uganda,2020-11-17,NA
Uganda,2020-11-18,NA
Uganda,2020-11-19,NA
Uganda,2020-11-20,NA
Uganda,2020-11-21,NA
Uganda,2020-11-22,NA
Uganda,2020-11-23,NA
Uganda,2020-11-24,NA
Uganda,2020-11-25,NA
Uganda,2020-11-26,NA
Uganda,2020-11-27,NA
Uganda,2020-11-28,NA
Uganda,2020-11-29,NA
Uganda,2020-11-30,NA
Uganda,2020-12-01,NA
Uganda,2020-12-02,NA
Uganda,2020-12-03,NA
Uganda,2020-12-04,NA
Uganda,2020-12-05,NA
Uganda,2020-12-06,NA
Uganda,2020-12-07,NA
Uganda,2020-12-08,NA
Uganda,2020-12-09,NA
Uganda,2020-12-10,NA
Uganda,2020-12-11,NA
Uganda,2020-12-12,NA
Uganda,2020-12-13,NA
Uganda,2020-12-14,NA
Uganda,2020-12-15,NA
Uganda,2020-12-16,NA
Uganda,2020-12-17,NA
Uganda,2020-12-18,NA
Uganda,2020-12-19,NA
Uganda,2020-12-20,NA
Uganda,2020-12-21,NA
Uganda,2020-12-22,NA
Uganda,2020-12-23,NA
Uganda,2020-12-24,NA
Uganda,2020-12-25,NA
Uganda,2020-12-26,NA
Uganda,2020-12-27,NA
Uganda,2020-12-28,NA
Uganda,2020-12-29,NA
Uganda,2020-12-30,NA
Uganda,2020-12-31,NA
Uganda,2021-01-01,NA
Uganda,2021-01-02,NA
Uganda,2021-01-03,NA
Uganda,2021-01-04,NA
Uganda,2021-01-05,NA
Uganda,2021-01-06,NA
Uganda,2021-01-07,NA
Uganda,2021-01-08,NA
Uganda,2021-01-09,NA
Uganda,2021-01-10,NA
Uganda,2021-01-11,NA
Uganda,2021-01-12,NA
Uganda,2021-01-13,NA
Uganda,2021-01-14,NA
Uganda,2021-01-15,NA
Uganda,2021-01-16,NA
Uganda,2021-01-17,NA
Uganda,2021-01-18,NA
Uganda,2021-01-19,NA
Uganda,2021-01-20,NA
Uganda,2021-01-21,NA
Uganda,2021-01-22,NA
Uganda,2021-01-23,NA
Uganda,2021-01-24,NA
Uganda,2021-01-25,NA
Uganda,2021-01-26,NA
Uganda,2021-01-27,NA
Uganda,2021-01-28,NA
Uganda,2021-01-29,NA
Uganda,2021-01-30,NA
Uganda,2021-01-31,NA
Uganda,2021-02-01,NA
Uganda,2021-02-02,NA
Uganda,2021-02-03,NA
Uganda,2021-02-04,NA
Uganda,2021-02-05,NA
Uganda,2021-02-06,NA
Uganda,2021-02-07,NA
Uganda,2021-02-08,NA
Ukraine,2020-02-15,0
Ukraine,2020-02-16,0
Ukraine,2020-02-17,0
Ukraine,2020-02-18,-1
Ukraine,2020-02-19,-2
Ukraine,2020-02-20,-1.5
Ukraine,2020-02-21,-1.5
Ukraine,2020-02-22,-1.5
Ukraine,2020-02-23,0
Ukraine,2020-02-24,1
Ukraine,2020-02-25,-0.5
Ukraine,2020-02-26,-2
Ukraine,2020-02-27,-1.5
Ukraine,2020-02-28,-1.5
Ukraine,2020-02-29,-1.5
Ukraine,2020-03-01,-1
Ukraine,2020-03-02,-0.5
Ukraine,2020-03-03,-2
Ukraine,2020-03-04,-2.5
Ukraine,2020-03-05,-3
Ukraine,2020-03-06,-3
Ukraine,2020-03-07,-3.5
Ukraine,2020-03-08,-3.5
Ukraine,2020-03-09,11.5
Ukraine,2020-03-10,-2
Ukraine,2020-03-11,-2
Ukraine,2020-03-12,0
Ukraine,2020-03-13,2
Ukraine,2020-03-14,1.5
Ukraine,2020-03-15,2
Ukraine,2020-03-16,4.5
Ukraine,2020-03-17,8.5
Ukraine,2020-03-18,12.5
Ukraine,2020-03-19,13
Ukraine,2020-03-20,15.5
Ukraine,2020-03-21,9.5
Ukraine,2020-03-22,10.5
Ukraine,2020-03-23,19.5
Ukraine,2020-03-24,20.5
Ukraine,2020-03-25,19.5
Ukraine,2020-03-26,19
Ukraine,2020-03-27,19.5
Ukraine,2020-03-28,9.5
Ukraine,2020-03-29,7
Ukraine,2020-03-30,19.5
Ukraine,2020-03-31,20.5
Ukraine,2020-04-01,19.5
Ukraine,2020-04-02,19
Ukraine,2020-04-03,19.5
Ukraine,2020-04-04,9.5
Ukraine,2020-04-05,7.5
Ukraine,2020-04-06,19
Ukraine,2020-04-07,19
Ukraine,2020-04-08,17.5
Ukraine,2020-04-09,16.5
Ukraine,2020-04-10,18.5
Ukraine,2020-04-11,9.5
Ukraine,2020-04-12,7.5
Ukraine,2020-04-13,17
Ukraine,2020-04-14,19.5
Ukraine,2020-04-15,18
Ukraine,2020-04-16,18
Ukraine,2020-04-17,19
Ukraine,2020-04-18,11.5
Ukraine,2020-04-19,9
Ukraine,2020-04-20,24
Ukraine,2020-04-21,18
Ukraine,2020-04-22,16.5
Ukraine,2020-04-23,16
Ukraine,2020-04-24,16.5
Ukraine,2020-04-25,7.5
Ukraine,2020-04-26,7.5
Ukraine,2020-04-27,16
Ukraine,2020-04-28,14.5
Ukraine,2020-04-29,13.5
Ukraine,2020-04-30,12.5
Ukraine,2020-05-01,18
Ukraine,2020-05-02,6.5
Ukraine,2020-05-03,2.5
Ukraine,2020-05-04,15
Ukraine,2020-05-05,15
Ukraine,2020-05-06,15
Ukraine,2020-05-07,16
Ukraine,2020-05-08,13.5
Ukraine,2020-05-09,3.5
Ukraine,2020-05-10,1
Ukraine,2020-05-11,13
Ukraine,2020-05-12,12.5
Ukraine,2020-05-13,10.5
Ukraine,2020-05-14,13
Ukraine,2020-05-15,11
Ukraine,2020-05-16,2.5
Ukraine,2020-05-17,1
Ukraine,2020-05-18,11
Ukraine,2020-05-19,12
Ukraine,2020-05-20,10.5
Ukraine,2020-05-21,9.5
Ukraine,2020-05-22,10.5
Ukraine,2020-05-23,2
Ukraine,2020-05-24,-1
Ukraine,2020-05-25,11
Ukraine,2020-05-26,10.5
Ukraine,2020-05-27,8
Ukraine,2020-05-28,9
Ukraine,2020-05-29,8.5
Ukraine,2020-05-30,4
Ukraine,2020-05-31,-0.5
Ukraine,2020-06-01,7
Ukraine,2020-06-02,6.5
Ukraine,2020-06-03,5.5
Ukraine,2020-06-04,4.5
Ukraine,2020-06-05,3.5
Ukraine,2020-06-06,-5.5
Ukraine,2020-06-07,-6
Ukraine,2020-06-08,7.5
Ukraine,2020-06-09,2.5
Ukraine,2020-06-10,2
Ukraine,2020-06-11,2
Ukraine,2020-06-12,1.5
Ukraine,2020-06-13,-4
Ukraine,2020-06-14,-5.5
Ukraine,2020-06-15,3
Ukraine,2020-06-16,3
Ukraine,2020-06-17,2
Ukraine,2020-06-18,2
Ukraine,2020-06-19,1
Ukraine,2020-06-20,-4.5
Ukraine,2020-06-21,-6.5
Ukraine,2020-06-22,3
Ukraine,2020-06-23,2.5
Ukraine,2020-06-24,1.5
Ukraine,2020-06-25,0.5
Ukraine,2020-06-26,0
Ukraine,2020-06-27,-7
Ukraine,2020-06-28,-7
Ukraine,2020-06-29,5.5
Ukraine,2020-06-30,1
Ukraine,2020-07-01,0
Ukraine,2020-07-02,1
Ukraine,2020-07-03,1
Ukraine,2020-07-04,-5
Ukraine,2020-07-05,-7
Ukraine,2020-07-06,1.5
Ukraine,2020-07-07,2.5
Ukraine,2020-07-08,1.5
Ukraine,2020-07-09,1
Ukraine,2020-07-10,0
Ukraine,2020-07-11,-6.5
Ukraine,2020-07-12,-7
Ukraine,2020-07-13,3
Ukraine,2020-07-14,3
Ukraine,2020-07-15,1
Ukraine,2020-07-16,0.5
Ukraine,2020-07-17,0.5
Ukraine,2020-07-18,-6
Ukraine,2020-07-19,-8
Ukraine,2020-07-20,1.5
Ukraine,2020-07-21,1.5
Ukraine,2020-07-22,1
Ukraine,2020-07-23,0.5
Ukraine,2020-07-24,0
Ukraine,2020-07-25,-4
Ukraine,2020-07-26,-7
Ukraine,2020-07-27,1.5
Ukraine,2020-07-28,1
Ukraine,2020-07-29,1
Ukraine,2020-07-30,0.5
Ukraine,2020-07-31,0.5
Ukraine,2020-08-01,-5.5
Ukraine,2020-08-02,-7
Ukraine,2020-08-03,1.5
Ukraine,2020-08-04,1
Ukraine,2020-08-05,0.5
Ukraine,2020-08-06,0
Ukraine,2020-08-07,-1
Ukraine,2020-08-08,-7
Ukraine,2020-08-09,-9
Ukraine,2020-08-10,1
Ukraine,2020-08-11,1
Ukraine,2020-08-12,1
Ukraine,2020-08-13,0.5
Ukraine,2020-08-14,0
Ukraine,2020-08-15,-6
Ukraine,2020-08-16,-8
Ukraine,2020-08-17,1
Ukraine,2020-08-18,1
Ukraine,2020-08-19,0
Ukraine,2020-08-20,-0.5
Ukraine,2020-08-21,-1
Ukraine,2020-08-22,-7.5
Ukraine,2020-08-23,-8
Ukraine,2020-08-24,6
Ukraine,2020-08-25,0.5
Ukraine,2020-08-26,0
Ukraine,2020-08-27,0.5
Ukraine,2020-08-28,-0.5
Ukraine,2020-08-29,-6.5
Ukraine,2020-08-30,-8
Ukraine,2020-08-31,0
Ukraine,2020-09-01,-0.5
Ukraine,2020-09-02,-1.5
Ukraine,2020-09-03,-1
Ukraine,2020-09-04,-1.5
Ukraine,2020-09-05,-5.5
Ukraine,2020-09-06,-6.5
Ukraine,2020-09-07,-1
Ukraine,2020-09-08,-0.5
Ukraine,2020-09-09,-1.5
Ukraine,2020-09-10,-2.5
Ukraine,2020-09-11,-3
Ukraine,2020-09-12,-7.5
Ukraine,2020-09-13,-8.5
Ukraine,2020-09-14,-1
Ukraine,2020-09-15,-1
Ukraine,2020-09-16,-1.5
Ukraine,2020-09-17,-1
Ukraine,2020-09-18,-0.5
Ukraine,2020-09-19,-5
Ukraine,2020-09-20,-5.5
Ukraine,2020-09-21,0.5
Ukraine,2020-09-22,0
Ukraine,2020-09-23,-1
Ukraine,2020-09-24,-0.5
Ukraine,2020-09-25,-1
Ukraine,2020-09-26,-5.5
Ukraine,2020-09-27,-2
Ukraine,2020-09-28,0.5
Ukraine,2020-09-29,1
Ukraine,2020-09-30,1
Ukraine,2020-10-01,-0.5
Ukraine,2020-10-02,-0.5
Ukraine,2020-10-03,-5
Ukraine,2020-10-04,-5.5
Ukraine,2020-10-05,0
Ukraine,2020-10-06,0
Ukraine,2020-10-07,0.5
Ukraine,2020-10-08,0.5
Ukraine,2020-10-09,-0.5
Ukraine,2020-10-10,-4
Ukraine,2020-10-11,-4.5
Ukraine,2020-10-12,1
Ukraine,2020-10-13,-0.5
Ukraine,2020-10-14,10
Ukraine,2020-10-15,1.5
Ukraine,2020-10-16,2.5
Ukraine,2020-10-17,2
Ukraine,2020-10-18,-2
Ukraine,2020-10-19,4.5
Ukraine,2020-10-20,3.5
Ukraine,2020-10-21,4
Ukraine,2020-10-22,2.5
Ukraine,2020-10-23,3
Ukraine,2020-10-24,-3
Ukraine,2020-10-25,-6
Ukraine,2020-10-26,4.5
Ukraine,2020-10-27,4
Ukraine,2020-10-28,4
Ukraine,2020-10-29,4
Ukraine,2020-10-30,4
Ukraine,2020-10-31,1
Ukraine,2020-11-01,0.5
Ukraine,2020-11-02,5
Ukraine,2020-11-03,4
Ukraine,2020-11-04,4
Ukraine,2020-11-05,4
Ukraine,2020-11-06,4.5
Ukraine,2020-11-07,-1
Ukraine,2020-11-08,-2
Ukraine,2020-11-09,5
Ukraine,2020-11-10,4
Ukraine,2020-11-11,4.5
Ukraine,2020-11-12,4.5
Ukraine,2020-11-13,4.5
Ukraine,2020-11-14,3
Ukraine,2020-11-15,2.5
Ukraine,2020-11-16,5
Ukraine,2020-11-17,5.5
Ukraine,2020-11-18,5.5
Ukraine,2020-11-19,5.5
Ukraine,2020-11-20,5
Ukraine,2020-11-21,5
Ukraine,2020-11-22,3.5
Ukraine,2020-11-23,5
Ukraine,2020-11-24,4.5
Ukraine,2020-11-25,4.5
Ukraine,2020-11-26,4
Ukraine,2020-11-27,4
Ukraine,2020-11-28,4.5
Ukraine,2020-11-29,4
Ukraine,2020-11-30,5
Ukraine,2020-12-01,5.5
Ukraine,2020-12-02,5.5
Ukraine,2020-12-03,5
Ukraine,2020-12-04,5.5
Ukraine,2020-12-05,2.5
Ukraine,2020-12-06,1.5
Ukraine,2020-12-07,6
Ukraine,2020-12-08,5.5
Ukraine,2020-12-09,5
Ukraine,2020-12-10,5
Ukraine,2020-12-11,8
Ukraine,2020-12-12,4
Ukraine,2020-12-13,3.5
Ukraine,2020-12-14,6
Ukraine,2020-12-15,5
Ukraine,2020-12-16,4
Ukraine,2020-12-17,4
Ukraine,2020-12-18,3.5
Ukraine,2020-12-19,1
Ukraine,2020-12-20,1
Ukraine,2020-12-21,5
Ukraine,2020-12-22,4
Ukraine,2020-12-23,3.5
Ukraine,2020-12-24,2.5
Ukraine,2020-12-25,14.5
Ukraine,2020-12-26,2
Ukraine,2020-12-27,0
Ukraine,2020-12-28,5
Ukraine,2020-12-29,3.5
Ukraine,2020-12-30,2.5
Ukraine,2020-12-31,12.5
Ukraine,2021-01-01,22
Ukraine,2021-01-02,5
Ukraine,2021-01-03,1.5
Ukraine,2021-01-04,9
Ukraine,2021-01-05,8
Ukraine,2021-01-06,6.5
Ukraine,2021-01-07,17
Ukraine,2021-01-08,17.5
Ukraine,2021-01-09,4.5
Ukraine,2021-01-10,2
Ukraine,2021-01-11,9
Ukraine,2021-01-12,8.5
Ukraine,2021-01-13,6.5
Ukraine,2021-01-14,6
Ukraine,2021-01-15,8
Ukraine,2021-01-16,2
Ukraine,2021-01-17,4.5
Ukraine,2021-01-18,10
Ukraine,2021-01-19,10
Ukraine,2021-01-20,9
Ukraine,2021-01-21,8
Ukraine,2021-01-22,8
Ukraine,2021-01-23,2.5
Ukraine,2021-01-24,2.5
Ukraine,2021-01-25,3
Ukraine,2021-01-26,2.5
Ukraine,2021-01-27,2.5
Ukraine,2021-01-28,2.5
Ukraine,2021-01-29,2.5
Ukraine,2021-01-30,0.5
Ukraine,2021-01-31,0
Ukraine,2021-02-01,3
Ukraine,2021-02-02,2
Ukraine,2021-02-03,1.5
Ukraine,2021-02-04,2
Ukraine,2021-02-05,2.5
Ukraine,2021-02-06,0
Ukraine,2021-02-07,1
